Customer_ID,Age,Gender,Annual_Income,Spending_Score,City,Review_Text,Membership_Duration,Purchase_Frequency,Satisfaction_Rating,Income_to_Spending_Ratio,Age_Group,Is_High_Spender,Income_Category,Purchase_Intensity,Engagement_Score,Customer_Segment,City_Tier,Review_Length,Positive_Feedback,Avg_Spend_per_Visit,Loyalty_Index,Has_Long_Membership,Digital_Engagement,Churn(target)
1231,30,Other,161820,87,Kolkata,Good product,9,11,2,1838.863636,Adult,1,Very High,95.7,,,Tier 1,12,1,5272.302569,7.559353295,1,0.414526343,0
1233,28,Male,,25,Kolkata,Excellent,8,,3,7335.192308,Adult,0,Very High,22.5,9.295711101,A,Tier 1,,1,1786.215427,6.956082401,1,0.367617015,0
1234,29,Female,70711,81,Kolkata,Excellent,,13,5,862.3292683,Adult,1,Medium,105.3,8.319557919,C,Tier 2,9,0,1120.650872,1.578927551,0,0.23874501,1
1236,58,,,1,Delhi,,8,8,4,94872,Middle-Aged,0,Very High,0.8,9.920284964,,,8,1,30.95969602,8.395710837,1,0.888794243,1
1237,45,Female,47675,89,Chennai,Excellent,1,15,4,529.7222222,Middle-Aged,1,Low,133.5,9.204431661,B,Tier 2,9,1,2150.887747,6.156071755,0,0.483592691,0
1239,24,Female,93324,27,Chennai,Not satisfied,4,,2,3333,,0,Medium,10.8,9.573370741,C,Tier 1,13,1,832.4320349,8.276975166,0,0.306770036,0
1240,19,Other,108578,92,Bangalore,Not satisfied,3,2,5,1167.505376,Youth,1,High,18.4,8.522139948,D,Tier 3,13,1,7335.806588,4.453455795,0,0.952595672,1
1241,,Female,130540,94,Kolkata,Could be better,5,,3,1374.105263,Adult,1,High,37.6,2.364478903,C,Tier 1,15,1,,6.935477414,0,0.100202535,0
1242,54,Female,87443,71,Mumbai,Very bad,2,13,1,1214.486111,Middle-Aged,1,,92.3,6.487403403,B,Tier 1,8,1,1574.18862,1.365446998,0,0.274614335,0
1244,59,Male,40056,10,Mumbai,Average quality,8,19,4,,Middle-Aged,0,,19,4.636059608,C,Tier 2,15,1,297.4614217,9.502812153,1,0.101702284,0
1246,58,Other,122511,39,,Could be better,7,17,4,,Middle-Aged,0,High,66.3,3.298702384,A,Tier 2,15,1,748.2344734,9.319360425,1,0.170658371,0
1247,68,Male,41584,74,Chennai,Not satisfied,5,11,5,554.4533333,Senior,1,Low,81.4,4.593977496,B,Tier 1,13,1,2869.564636,7.619979901,,0.205954559,0
1248,47,Male,,32,Chennai,Loved it,3,13,3,3573.545455,Middle-Aged,0,High,41.6,9.517625425,C,Tier 2,8,1,385.8980692,4.314191906,0,0.362441914,1
1249,25,,120963,65,Delhi,,1,6,5,,Youth,0,High,39,6.01549807,D,Tier 2,15,1,2560.808083,1.726895663,,0.767718765,0
1250,66,Female,76022,24,Delhi,Good product,9,17,,,Senior,0,Medium,40.8,5.28600228,B,Tier 3,12,1,1349.689512,,1,0.015033296,1
1251,21,Male,102987,15,Mumbai,Average quality,3,14,2,6436.6875,Youth,0,High,21,3.052789915,D,Tier 2,15,1,690.6126417,1.40765616,0,0.470556641,1
1253,35,Male,39177,88,Chennai,Not satisfied,3,18,4,440.1910112,Adult,1,Low,158.4,5.189632526,D,Tier 1,13,0,6034.377521,6.9532485,0,0.802318181,0
1254,45,Other,122127,11,Bangalore,Loved it,8,16,1,10177.25,Middle-Aged,0,High,17.6,,A,Tier 2,8,1,417.3286621,9.006530211,1,0.543710263,1
1255,29,Female,86985,11,,Not satisfied,8,18,4,,Adult,0,Medium,19.8,1.529889427,B,Tier 2,13,0,504.6725011,4.441070173,1,0.48760776,0
1257,28,Male,25583,26,Mumbai,Very bad,5,13,3,947.5185185,Adult,0,Low,33.8,9.204470713,D,Tier 3,8,0,1707.551986,9.717923221,0,,0
1258,50,Male,43834,2,Mumbai,Excellent,2,,2,14611.33333,Middle-Aged,0,Low,2.6,9.273665938,D,Tier 1,9,0,,,0,0.851012576,0
1259,23,Female,161041,94,Chennai,Loved it,3,4,2,1695.168421,Youth,1,Very High,37.6,,A,Tier 1,8,1,2204.79805,7.680001454,0,0.684436764,0
1260,19,Male,152040,44,Bangalore,Average quality,8,17,2,3378.666667,Youth,0,Very High,74.8,9.282209012,D,Tier 1,15,0,3967.187948,9.23010159,1,0.854678116,0
1261,35,Male,90111,1,Bangalore,Very bad,2,10,2,45055.5,Adult,0,Medium,1,5.548788339,D,Tier 2,,1,,4.11187796,0,0.652249405,1
1263,54,Male,59236,10,Mumbai,Not satisfied,9,,3,5385.090909,Middle-Aged,0,Medium,,7.511701211,B,Tier 3,13,0,637.2560954,6.049130077,1,0.812003939,0
1265,48,Female,47388,,Bangalore,Good product,1,10,2,1184.7,Middle-Aged,0,Low,39,3.796269921,B,Tier 1,,1,3826.16984,,0,0.396861172,1
1266,23,Female,85938,9,Kolkata,Average quality,6,9,4,8593.8,Youth,0,Medium,,5.542646952,A,Tier 1,15,1,740.3077767,9.810228908,1,0.27962217,0
1267,25,Female,27951,83,Kolkata,Loved it,9,8,4,332.75,,1,Low,66.4,6.333542304,D,Tier 1,8,1,6354.486122,1.688258194,1,0.473339054,0
1268,46,Male,97506,96,Kolkata,Loved it,8,12,4,1005.216495,Middle-Aged,1,Medium,,4.560201232,D,Tier 2,8,0,6374.600755,6.278534933,1,0.971758976,1
1275,,Female,159677,13,Mumbai,Excellent,9,13,5,11405.5,Adult,0,Very High,16.9,5.109460973,,Tier 1,9,1,1092.48126,5.785118007,1,0.590007403,1
1276,64,Other,157293,,Chennai,Not satisfied,8,16,4,2621.55,Senior,0,Very High,94.4,2.204856722,A,Tier 1,13,0,2090.897159,4.496674963,1,0.188965575,0
1277,39,Other,191397,90,Kolkata,Loved it,2,5,3,2103.263736,Adult,1,,45,3.106711533,C,Tier 2,8,0,7907.66625,9.507090924,0,,0
1278,37,,171296,4,Bangalore,,,7,2,34259.2,Adult,0,Very High,2.8,8.293846322,D,Tier 2,8,0,94.53461966,9.432720554,0,0.378866679,0
1280,50,Other,46619,73,Chennai,Very bad,4,5,3,629.9864865,Middle-Aged,1,Low,36.5,5.033177739,B,Tier 1,8,0,4880.253185,6.762510507,0,0.493323992,0
1281,60,Male,53477,,Delhi,Average quality,4,17,1,722.6621622,Middle-Aged,1,Medium,124.1,3.368453726,D,Tier 1,15,1,3643.191959,5.686210788,0,0.780020756,0
1282,57,Other,148041,11,Chennai,Excellent,2,10,4,12336.75,Middle-Aged,0,High,11,9.530668658,D,Tier 2,9,1,514.2958838,4.440453355,,0.684994723,0
1283,31,Male,186765,91,Kolkata,Good product,9,6,5,2030.054348,Adult,1,Very High,54.6,8.145957798,C,Tier 2,12,0,6738.665504,7.883713442,1,0.97615529,0
1285,58,Female,127648,4,Bangalore,Loved it,9,15,2,25529.6,Middle-Aged,0,High,6,3.185396695,A,Tier 2,8,1,66.95270659,4.093522514,1,0.22799418,0
1286,60,Other,22765,16,Delhi,,7,6,2,1339.117647,Middle-Aged,0,Low,9.6,8.097559744,D,Tier 1,12,1,384.5422187,6.603754174,1,0.518894235,0
1288,19,Male,61846,31,Kolkata,Not satisfied,6,10,3,1932.6875,Youth,0,Medium,31,9.492850646,A,Tier 3,13,1,933.4822086,3.793908279,1,0.89748638,0
1291,36,Female,73014,,Mumbai,Not satisfied,1,17,1,1431.647059,Adult,0,Medium,85,1.057543769,B,Tier 3,13,1,3230.122836,1.846585441,,0.269459769,0
1292,36,Female,164401,81,Delhi,Average quality,2,11,2,2004.890244,Adult,1,Very High,89.1,8.605887891,B,Tier 1,15,0,4463.151075,9.871894635,,0.117790296,0
1294,37,Male,35762,73,Chennai,Not satisfied,9,,1,483.2702703,Adult,1,Low,,6.756804494,A,Tier 1,13,1,,1.710208281,1,0.402040819,0
1295,67,Male,154404,8,Kolkata,Very bad,3,14,1,17156,Senior,0,Very High,11.2,3.407098445,C,Tier 1,8,1,728.6728368,6.069981285,0,0.820326195,1
1296,35,Other,109242,15,Bangalore,Very bad,,7,3,6827.625,Adult,0,High,10.5,1.288335401,A,,8,0,253.4611315,,0,0.855213626,1
1297,19,Female,44918,14,Bangalore,Very bad,3,9,5,2994.533333,Youth,0,Low,12.6,3.511181597,B,Tier 1,8,,900.2091932,1.538194077,,0.114330849,0
1298,37,Male,151965,5,Kolkata,Excellent,5,1,1,25327.5,Adult,0,Very High,0.5,7.859499024,C,Tier 2,9,1,93.88669563,1.779582061,0,0.041947073,0
1301,33,Female,60860,20,Bangalore,Not satisfied,5,9,4,2898.095238,Adult,0,,18,8.929087023,C,Tier 3,13,0,1883.938314,5.055834215,0,0.74121381,1
1302,67,Female,163377,68,Kolkata,Could be better,2,10,1,2367.782609,Senior,0,Very High,68,9.825671126,D,Tier 1,15,1,1943.504019,3.212777015,0,0.869217532,1
1304,29,Other,,47,Chennai,Average quality,3,11,2,2287.229167,Adult,0,High,51.7,5.330616932,C,Tier 1,,0,4424.122747,7.461739961,0,0.376814861,0
1305,60,Female,50988,93,Chennai,Could be better,,11,2,542.4255319,Middle-Aged,1,Medium,,4.82475136,A,Tier 1,15,1,2331.83343,1.352704537,1,0.848499019,0
1306,56,Male,24137,62,Mumbai,Not satisfied,5,8,2,383.1269841,Middle-Aged,0,Low,49.6,7.544563536,A,Tier 1,13,,4143.074216,,0,0.862731313,0
1307,21,,109813,65,Mumbai,Not satisfied,4,12,,1663.833333,Youth,0,High,78,3.203423366,C,Tier 3,13,0,2722.375975,8.549778079,0,0.594956621,0
1309,58,Female,173541,81,Delhi,,,12,3,2116.353659,Middle-Aged,1,Very High,97.2,9.28295719,,Tier 3,13,0,3287.185343,3.057148693,1,0.587845096,0
1311,39,Female,139238,32,Mumbai,Not satisfied,1,7,1,4219.333333,,0,High,22.4,2.871571064,B,Tier 3,13,1,1325.084654,7.097871844,0,0.133929027,0
1312,25,Male,102844,73,Bangalore,Very bad,3,6,2,1389.783784,Youth,1,High,43.8,2.799137312,B,,8,1,6313.164126,6.807804693,0,0.393761921,0
1313,31,Female,20882,1,Kolkata,Good product,1,11,1,10441,Adult,0,Low,1.1,1.248544515,D,Tier 3,12,0,91.58502489,4.146023013,0,,0
1315,25,Male,51819,19,Mumbai,Not satisfied,9,14,1,2590.95,Youth,0,Medium,26.6,8.634062193,A,Tier 2,13,1,331.4752485,4.119240284,1,0.23296992,1
1316,38,Other,,28,Bangalore,Could be better,5,1,,6785.827586,Adult,0,Very High,2.8,2.466750389,C,Tier 1,15,0,1391.424636,9.27422259,,0.679526892,0
1319,26,,50461,3,,Could be better,7,2,1,12615.25,Adult,0,Medium,0.6,5.982324481,A,Tier 3,15,1,,5.569785862,1,,0
1320,37,Female,96478,56,Mumbai,Excellent,9,19,,1692.596491,,0,Medium,106.4,7.424277847,D,Tier 2,9,1,,8.742992219,1,,0
1321,19,Male,120400,92,Bangalore,Excellent,1,1,1,1294.623656,Youth,1,High,,1.780959539,A,Tier 1,9,1,8127.39569,3.191186645,0,0.792892711,0
1322,30,Female,128047,76,Kolkata,Very bad,7,5,5,1662.948052,Adult,1,High,38,8.363012921,,Tier 2,8,0,4171.377023,5.446774389,1,0.076273986,0
1324,21,Female,142961,26,Kolkata,Excellent,3,18,,5294.851852,Youth,0,High,46.8,2.166728519,A,Tier 2,9,0,519.8007188,4.499977935,0,0.252508074,0
1325,,,89444,97,Bangalore,Not satisfied,3,19,,912.6938776,Adult,1,Medium,184.3,9.300247311,A,Tier 1,13,0,5708.795571,4.862764564,0,0.29995392,0
1326,44,Other,193501,78,Bangalore,Loved it,8,12,1,2449.379747,Middle-Aged,1,Very High,93.6,3.837928198,A,Tier 1,8,1,2671.935338,1.178880363,1,0.117653453,0
1327,67,Other,123920,90,Bangalore,Average quality,4,10,,1361.758242,Senior,1,High,90,8.343324919,D,Tier 1,,0,901.9511603,4.859452087,0,0.841276816,0
1328,45,Other,53302,13,Chennai,Loved it,6,,5,3807.285714,Middle-Aged,0,,24.7,6.08937655,A,Tier 1,8,0,1086.911477,,1,0.610377262,0
1329,32,Other,134421,46,Kolkata,Could be better,5,5,,2860.021277,Adult,0,High,23,2.140805761,B,Tier 1,,0,3694.634282,7.644268392,0,0.701727034,0
1330,44,Female,198412,87,Delhi,Could be better,5,18,1,2254.681818,Middle-Aged,1,Very High,156.6,4.341571808,A,,15,0,7243.468671,8.547027785,,,0
1332,27,Other,163788,17,Chennai,Could be better,6,15,1,9099.333333,Adult,0,Very High,25.5,1.03847682,A,Tier 3,15,0,1240.684731,8.923279686,1,0.413665777,0
1333,59,Male,129028,8,Chennai,Not satisfied,2,7,4,14336.44444,Middle-Aged,0,High,5.6,2.970155463,B,Tier 2,13,1,518.7418723,6.220827437,0,0.673435901,0
1334,22,Male,70468,41,Delhi,Average quality,9,11,3,1677.809524,Youth,0,Medium,45.1,4.494161056,D,Tier 2,15,0,1146.065278,9.247112682,1,0.504943631,1
1336,33,Other,95020,51,Kolkata,,2,5,2,1827.307692,Adult,0,Medium,25.5,1.068947802,D,Tier 2,8,0,4478.31888,6.85557374,0,0.056841989,0
1338,63,Female,164870,,Chennai,Very bad,4,6,4,2227.972973,Senior,,Very High,43.8,,D,Tier 2,8,,4221.540385,3.312323785,0,0.775417235,0
1340,21,Other,186991,5,Bangalore,Excellent,6,17,3,31165.16667,Youth,,Very High,8.5,3.117679856,C,Tier 1,9,0,453.5428308,7.701834169,1,0.417241999,0
1342,,Other,172472,38,Chennai,,5,15,4,4422.358974,Senior,0,Very High,57,4.895136318,C,Tier 1,8,0,1610.485063,4.31983357,,0.674788528,1
1343,43,Other,,71,Bangalore,Loved it,,8,2,747.0138889,Middle-Aged,1,Medium,56.8,8.17323169,B,Tier 3,8,1,7096.233656,3.89094669,1,0.367235295,0
1344,29,Other,30024,52,Chennai,Excellent,6,,3,566.490566,Adult,0,,26,4.832036885,B,Tier 2,9,,3123.502072,5.59467053,1,0.231930425,0
1346,49,Female,34549,28,Kolkata,Could be better,8,19,4,1191.344828,Middle-Aged,0,Low,53.2,1.09421716,A,Tier 3,15,0,979.381835,8.263746278,1,0.155967118,0
1347,23,Female,95069,84,Chennai,Not satisfied,6,13,4,1118.458824,Youth,1,Medium,109.2,3.921428831,A,Tier 3,13,1,8002.100761,4.743297442,1,0.050515118,0
1348,38,Female,81554,82,Chennai,Average quality,9,17,3,982.5783133,Adult,1,Medium,,8.190120833,D,Tier 1,15,0,3188.843275,,1,0.01196215,0
1349,67,Other,190824,,Chennai,Loved it,2,13,2,11224.94118,Senior,0,Very High,20.8,2.932468548,C,Tier 3,8,,1267.836048,9.092105468,0,0.374000418,0
1350,29,Male,178097,98,Chennai,Excellent,9,4,3,1798.959596,Adult,1,Very High,39.2,6.591355803,C,Tier 3,9,1,3117.130053,7.453342912,1,0.952521664,0
1351,57,Male,177403,58,Kolkata,Not satisfied,7,12,3,3006.830508,Middle-Aged,0,Very High,69.6,3.466324413,D,Tier 2,,1,3628.347685,8.090598372,1,0.317661229,1
1354,47,Female,57335,65,Kolkata,Loved it,8,16,,868.7121212,,0,Medium,,8.109789221,A,Tier 2,8,1,,6.600731619,1,0.435770648,1
1355,43,Female,179379,65,Bangalore,Loved it,6,16,3,2717.863636,Middle-Aged,0,Very High,104,6.152978743,D,Tier 1,8,0,6246.021435,4.4449449,1,0.982730105,1
1356,64,Female,127658,22,Delhi,Average quality,1,17,1,5550.347826,Senior,0,High,37.4,7.949581159,A,Tier 1,15,1,550.6329788,,0,0.814980585,0
1359,,Male,160021,73,Mumbai,Excellent,4,8,2,2162.445946,Middle-Aged,,Very High,58.4,7.798492696,C,Tier 2,9,1,3043.611631,9.913885285,0,0.909115275,0
1364,49,Male,165677,64,Chennai,Could be better,4,3,2,2548.876923,Middle-Aged,0,Very High,19.2,6.547420235,B,Tier 1,15,1,4139.85391,7.285535065,0,0.088554252,0
1366,25,Female,160416,56,Mumbai,Loved it,,7,1,2814.315789,Youth,0,Very High,39.2,,A,Tier 1,8,1,,9.241774954,1,,1
1368,20,Female,,72,Mumbai,Excellent,5,10,2,1214.986301,Youth,1,Medium,72,7.332570946,C,Tier 1,9,0,5249.947115,6.063584511,0,0.189355789,1
1369,39,Male,123376,27,Delhi,Good product,8,13,1,4406.285714,,0,High,35.1,4.04878701,D,Tier 3,12,1,834.4590819,4.87577874,1,0.579968793,1
1370,67,Other,,54,Chennai,Good product,7,17,,1462.363636,Senior,0,Medium,91.8,7.979299687,B,Tier 3,12,0,1613.971175,1.971377697,1,0.903268594,0
1372,57,Other,99335,10,Kolkata,Could be better,4,17,2,9030.454545,Middle-Aged,0,Medium,17,8.555243881,B,,15,0,558.8050292,8.532896153,0,0.097025039,0
1373,51,Female,,74,Mumbai,Not satisfied,4,18,5,2072.533333,Middle-Aged,1,Very High,133.2,7.392282255,D,Tier 2,13,1,3940.5253,4.178865227,0,0.449412029,0
1374,20,Female,130489,36,Chennai,Average quality,,17,3,3526.72973,Youth,0,High,61.2,6.075515154,,Tier 2,15,1,987.2590679,9.981463747,1,0.826338928,0
1378,40,Female,67691,10,Bangalore,Loved it,5,4,1,6153.727273,Adult,0,Medium,4,7.781460053,A,Tier 3,8,0,678.7159142,1.877103525,0,0.252666201,0
1380,30,Male,25544,4,Chennai,Not satisfied,8,,3,5108.8,Adult,0,Low,1.2,4.306520635,D,Tier 2,13,1,269.7301836,7.016705785,1,0.747852627,1
1381,37,Other,133457,,Mumbai,Very bad,3,14,4,,Adult,1,High,99.4,8.621196407,A,Tier 1,8,1,3198.017841,5.807229572,0,0.994984481,0
1383,65,Male,160896,,,Good product,7,9,5,8938.666667,Senior,0,,15.3,4.209157384,B,Tier 2,12,,,1.707144241,1,0.607212603,0
1384,56,Other,82532,3,Kolkata,Could be better,6,9,,20633,Middle-Aged,,Medium,2.7,8.044144845,D,Tier 2,15,1,269.8664927,6.049348527,,0.485855611,0
1385,,Other,38830,49,Delhi,Could be better,9,2,2,776.6,Adult,0,Low,9.8,4.033781568,D,Tier 3,15,0,2472.99277,4.407101652,1,0.314694863,0
1387,52,Female,129381,52,,Not satisfied,7,10,4,2441.150943,Middle-Aged,0,High,52,,A,Tier 1,13,,3679.236916,4.673780489,1,0.865516463,0
1388,,Male,97990,89,Bangalore,Good product,6,3,1,1088.777778,Senior,1,Medium,26.7,3.748520542,B,Tier 1,12,1,2451.661353,,1,0.853182869,0
1389,52,,137769,77,Mumbai,Average quality,4,12,,1766.269231,Middle-Aged,1,High,92.4,6.039205176,B,Tier 3,15,0,930.9611243,,0,0.825863435,0
1390,44,Female,145695,28,Mumbai,Loved it,1,13,2,,Middle-Aged,0,High,36.4,4.964211379,A,Tier 1,8,0,1251.323796,3.422407399,0,0.17249906,0
1391,53,Other,25586,20,Kolkata,Loved it,9,10,2,1218.380952,Middle-Aged,0,Low,20,5.780373094,D,Tier 1,8,1,1067.738282,5.117091894,1,,1
1393,59,Female,43548,65,Kolkata,Good product,6,8,4,659.8181818,Middle-Aged,0,Low,52,9.951663592,D,Tier 2,12,1,4533.212063,5.995022251,1,0.895012757,0
1395,45,Male,65929,14,Bangalore,Good product,,3,3,4395.266667,Middle-Aged,0,Medium,4.2,8.843628615,C,Tier 2,12,0,,7.7217824,1,0.043263174,0
1397,21,Other,134159,,Mumbai,Average quality,1,2,3,1427.223404,Youth,1,High,18.6,5.106597387,C,Tier 2,15,1,7028.513234,7.240193649,0,0.557025913,1
1398,26,Male,30345,6,Mumbai,,6,13,5,4335,Adult,0,Low,7.8,5.48876387,D,Tier 1,9,0,151.243398,8.187586608,,0.987294715,1
1399,27,Male,68128,69,Delhi,Excellent,4,5,2,973.2571429,Adult,0,Medium,34.5,3.495645072,C,Tier 3,9,0,4257.363304,1.403440427,0,0.074477483,1
1400,54,Other,168472,13,Bangalore,Could be better,6,14,2,12033.71429,Middle-Aged,0,,18.2,8.52573788,A,Tier 1,15,1,478.2165724,9.342286231,1,0.228069321,0
1401,63,Female,51551,84,Kolkata,,2,5,4,606.4823529,Senior,1,Medium,42,2.239032378,C,Tier 3,15,1,4604.41554,8.813584474,0,0.201273039,0
1402,21,Other,61256,11,Chennai,Excellent,1,17,3,5104.666667,Youth,0,Medium,18.7,8.753431417,C,Tier 2,9,1,245.3635177,8.580466924,0,0.406098342,0
1403,64,Female,166245,73,Mumbai,Could be better,8,16,2,2246.554054,,1,Very High,,3.937251594,D,Tier 3,,0,6145.584482,3.846860533,1,0.889356007,0
1404,45,Male,160319,74,Bangalore,Not satisfied,2,,4,,,1,,14.8,7.953682497,D,Tier 3,13,1,978.5850932,1.396435025,0,0.245186429,0
1405,49,Female,79238,33,Kolkata,Average quality,2,13,4,2330.529412,,0,Medium,42.9,1.798670499,B,Tier 3,15,1,2021.586264,2.392361937,0,0.752093845,0
1406,67,,42784,44,Chennai,Not satisfied,3,1,4,950.7555556,Senior,0,Low,4.4,3.177576186,C,Tier 3,13,0,3866.438427,3.501882246,,0.584788023,0
1408,49,Male,106072,82,Delhi,Good product,7,19,1,1277.975904,Middle-Aged,1,High,155.8,7.240521078,C,Tier 3,12,0,5669.962609,2.654799773,1,0.190345152,0
1409,42,Other,191349,77,Kolkata,Loved it,2,16,5,2453.192308,Middle-Aged,,Very High,123.2,7.159621619,C,Tier 1,8,0,6679.732165,,0,0.726176626,0
1410,35,Female,,16,Bangalore,Excellent,8,8,3,3356,Adult,0,Medium,,4.903939734,B,Tier 2,9,,1187.977185,1.326832654,1,0.409824778,0
1411,30,Female,66032,16,Mumbai,Could be better,3,1,1,3884.235294,Adult,0,Medium,1.6,5.371850085,C,Tier 2,15,1,241.7217023,9.608740746,0,0.319740607,1
1412,20,Female,179422,71,Mumbai,Not satisfied,3,2,4,2491.972222,Youth,1,Very High,14.2,4.579162535,,Tier 1,13,1,1058.594404,5.205091441,0,0.062853294,0
1414,57,Male,92227,46,Delhi,,5,,,1962.276596,Middle-Aged,0,Medium,59.8,2.083424182,B,Tier 1,9,1,2874.844598,9.270514679,0,0.902431649,1
1415,46,Other,104664,52,Bangalore,Very bad,,8,4,1974.792453,Middle-Aged,0,High,41.6,7.438334857,B,Tier 2,8,1,2010.852648,2.761202562,,0.989682495,0
1416,,Other,127041,68,Kolkata,Average quality,8,1,5,1841.173913,Youth,0,High,6.8,7.994292117,D,Tier 1,,0,6157.671041,4.248833761,1,0.77609993,1
1417,19,Female,186925,81,Kolkata,Not satisfied,1,19,1,2279.573171,Youth,1,Very High,153.9,3.681543342,A,Tier 3,13,1,7948.623825,3.467194829,0,0.177568235,1
1418,28,Female,39222,77,Kolkata,Excellent,6,16,4,502.8461538,Adult,1,Low,123.2,6.342109811,B,Tier 2,9,0,4239.768077,1.17191876,1,0.643923348,0
1419,24,Male,21737,83,,Loved it,5,11,5,258.7738095,Youth,1,Low,91.3,1.627781368,C,Tier 2,8,1,3303.128298,8.296675335,0,0.396041916,1
1421,19,Female,,71,Mumbai,Average quality,2,8,5,1518.986111,Youth,1,High,56.8,6.210900244,B,Tier 3,15,1,6354.304021,1.431816951,,0.922601244,0
1425,48,Other,172192,79,Kolkata,Not satisfied,7,13,3,2152.4,Middle-Aged,1,Very High,102.7,6.799411418,D,Tier 2,13,0,5490.570364,8.320325377,1,0.34936945,0
1426,44,Other,156023,,Mumbai,Not satisfied,4,5,1,4588.911765,Middle-Aged,0,Very High,16.5,8.716947026,B,Tier 1,13,1,654.7600652,2.716447636,0,0.911245677,0
1427,,,59405,46,Bangalore,Loved it,4,5,3,1263.93617,Adult,0,Medium,23,9.004702879,A,Tier 2,8,0,1257.354409,,0,0.939540451,0
1429,,Other,112837,58,Chennai,Could be better,3,14,2,,,0,,81.2,8.626080932,B,Tier 1,15,1,1694.084419,9.934761459,0,,1
1431,,Other,51105,71,Bangalore,,2,16,5,709.7916667,Adult,1,Medium,,,B,Tier 1,8,1,5783.344891,8.694198014,0,,0
1432,64,Female,127422,82,Bangalore,Loved it,8,8,1,1535.204819,Senior,1,High,65.6,8.792974817,C,Tier 3,8,1,2889.387421,7.661555562,1,0.223323239,0
1433,30,Other,39403,94,Mumbai,Very bad,3,5,,414.7684211,Adult,1,,47,1.025149454,B,Tier 1,8,0,,6.838208061,0,0.900811121,1
1434,48,Female,37205,29,Kolkata,Average quality,4,12,1,1240.166667,Middle-Aged,0,Low,34.8,6.74990565,B,Tier 3,15,1,474.7192791,2.923777966,0,0.469421802,0
1435,43,Other,174560,36,Kolkata,Average quality,5,19,3,4717.837838,Middle-Aged,0,Very High,68.4,,C,Tier 1,15,1,2759.274431,6.489790496,0,0.009483355,0
1436,25,Female,70539,18,Kolkata,,2,19,5,3712.578947,,0,Medium,34.2,2.200495504,C,Tier 3,8,1,,9.798950663,0,0.097237969,1
1438,29,Other,,93,Chennai,Average quality,4,12,1,1468.37234,Adult,1,High,111.6,6.156939504,D,Tier 3,15,0,4757.994607,5.21200631,0,0.687498087,0
1439,38,Female,132564,58,Mumbai,Very bad,6,5,4,2246.847458,Adult,0,High,29,4.8669123,A,Tier 1,8,1,2333.952171,3.198294007,1,0.13470076,0
1440,52,Other,27465,78,Bangalore,Could be better,6,10,4,,Middle-Aged,1,Low,78,6.243415667,,Tier 3,15,0,4089.623513,8.501875326,,,1
1441,69,Female,131001,26,Chennai,Could be better,3,15,4,,Senior,0,High,39,9.818275593,C,Tier 3,15,0,843.6331625,2.730991327,0,0.121030412,0
1442,42,Other,,,Bangalore,Not satisfied,7,14,2,8238.833333,Middle-Aged,0,,32.2,1.393531259,D,Tier 3,13,1,1972.102119,,1,0.82719289,0
1443,51,Female,58090,1,Mumbai,Excellent,8,3,1,29045,Middle-Aged,0,Medium,,5.045795614,C,Tier 1,9,0,91.66027885,9.087721792,,0.910781457,1
1444,66,Female,34380,38,Chennai,Loved it,6,13,5,881.5384615,Senior,0,Low,49.4,7.014604475,B,,8,1,1147.353714,7.033904597,1,0.543976258,0
1446,59,Male,90934,47,,Not satisfied,9,1,1,1894.458333,Middle-Aged,0,,4.7,8.196016395,B,Tier 2,13,1,1972.635726,6.80537811,1,0.149602859,0
1448,53,Other,80646,46,Chennai,Could be better,8,15,1,1715.87234,Middle-Aged,0,Medium,69,9.993214827,D,,15,1,2445.496741,,1,0.288704049,0
1449,19,Male,197254,26,Kolkata,Not satisfied,5,8,5,,Youth,0,,20.8,3.728912232,D,Tier 3,13,1,309.9849128,7.897471751,0,0.435443492,0
1450,,Male,180259,30,Delhi,Could be better,7,10,2,5814.806452,,0,Very High,,4.687721982,B,Tier 2,15,1,,3.935877519,,0.882401334,0
1451,34,Male,162355,82,Chennai,Could be better,4,18,2,1956.084337,Adult,1,Very High,,6.919515148,B,Tier 3,15,1,4517.233606,7.82847822,,0.421932267,1
1452,19,Other,51186,39,Mumbai,Loved it,5,14,5,1279.65,Youth,0,Medium,,9.314509928,D,Tier 1,8,0,2282.443609,6.830985243,0,0.131724597,0
1453,67,Male,171895,77,Chennai,Could be better,,4,1,2203.782051,Senior,1,Very High,30.8,7.653434445,C,Tier 3,15,0,7067.322353,,0,0.213403837,1
1454,48,Female,67819,31,Bangalore,Average quality,,17,1,2119.34375,Middle-Aged,0,Medium,52.7,1.515037667,,Tier 2,15,0,,9.218661064,1,0.936627095,0
1455,46,Other,78959,57,Chennai,Average quality,1,8,5,1361.362069,Middle-Aged,0,Medium,45.6,9.638747529,B,Tier 3,15,0,1052.936972,6.743301115,0,0.92817766,0
1459,63,Female,56132,99,Mumbai,Average quality,6,13,,561.32,Senior,1,Medium,128.7,4.424178008,B,Tier 2,15,1,8443.004551,,,0.416980024,0
